,YYYY,MM,DD,TMAX,TMIN,TAVG,TDTR,PRCP
6875,1974,10,28,30.0,23.3,26.6,6.7,0.0
6876,1974,10,29,30.6,23.3,27.0,7.3,6.4
6877,1974,10,30,30.0,23.3,26.6,6.7,0.5
6878,1974,10,31,30.0,23.9,27.0,6.1,0.0
6879,1974,11,1,28.9,23.3,26.1,5.6,5.3
6880,1974,11,2,27.8,22.2,25.0,5.6,18.0
6881,1974,11,3,29.4,22.2,25.8,7.2,0.0
6882,1974,11,4,29.4,23.9,26.6,5.5,0.5
6883,1974,11,5,28.9,24.4,26.6,4.5,9.7
6884,1974,11,6,28.9,23.9,26.4,5.0,2.0
6885,1974,11,7,28.3,23.9,26.1,4.4,5.8
6886,1974,11,8,29.4,23.3,26.3,6.1,20.6
6887,1974,11,9,29.4,23.9,26.6,5.5,0.0
6888,1974,11,10,31.7,24.4,28.0,7.3,0.0
6889,1974,11,11,32.8,24.4,28.6,8.4,1.3
6890,1974,11,12,26.7,22.8,24.8,3.9,10.7
6891,1974,11,13,32.2,24.4,28.3,7.8,0.0
6892,1974,11,14,29.4,24.4,26.9,5.0,0.0
6893,1974,11,15,29.4,25.6,27.5,3.8,6.1
6894,1974,11,16,29.4,25.0,27.2,4.4,2.3
6895,1974,11,17,28.3,23.9,26.1,4.4,11.9
6896,1974,11,18,29.4,23.9,26.6,5.5,0.0
6897,1974,11,19,28.9,25.0,27.0,3.9,7.9
6898,1974,11,20,28.3,23.3,25.8,5.0,12.2
6899,1974,11,21,29.4,22.2,25.8,7.2,0.0
6900,1974,11,22,30.6,22.8,26.7,7.8,0.0
6901,1974,11,23,30.0,23.9,27.0,6.1,3.0
6902,1974,11,24,30.0,23.3,26.6,6.7,7.6
6903,1974,11,25,30.6,23.9,27.2,6.7,3.8
6904,1974,11,26,30.0,23.3,26.6,6.7,0.0
6905,1974,11,27,30.6,22.8,26.7,7.8,0.0
6906,1974,11,28,28.9,23.3,26.1,5.6,37.6
6907,1974,11,29,29.4,23.9,26.6,5.5,0.0
6908,1974,11,30,29.4,24.4,26.9,5.0,0.0
6909,1974,12,1,29.4,23.9,26.6,5.5,0.0
6910,1974,12,2,31.7,23.3,27.5,8.4,0.0
6911,1974,12,3,30.0,23.3,26.6,6.7,0.0
6912,1974,12,4,29.4,23.3,26.3,6.1,0.0
6913,1974,12,5,29.4,23.3,26.3,6.1,0.5
6914,1974,12,6,28.3,23.3,25.8,5.0,5.8
6915,1974,12,7,28.3,23.3,25.8,5.0,0.0
6916,1974,12,8,28.3,22.8,25.5,5.5,0.0
6917,1974,12,9,27.2,23.3,25.2,3.9,12.7
6918,1974,12,10,26.7,23.3,25.0,3.4,27.7
6919,1974,12,11,26.7,21.7,24.2,5.0,13.5
6920,1974,12,12,27.8,23.9,25.8,3.9,0.0
6921,1974,12,13,28.3,23.3,25.8,5.0,3.0
6922,1974,12,14,28.3,25.0,26.6,3.3,0.0
6923,1974,12,15,28.3,22.8,25.5,5.5,1.3
6924,1974,12,16,28.3,21.7,25.0,6.6,0.8
6925,1974,12,17,28.9,22.8,25.8,6.1,0.3
6926,1974,12,18,28.9,20.6,24.8,8.3,0.0
6927,1974,12,19,28.3,22.8,25.5,5.5,4.3
6928,1974,12,20,28.9,23.3,26.1,5.6,2.5
6929,1974,12,21,29.4,22.8,26.1,6.6,0.3
6930,1974,12,22,27.8,23.3,25.5,4.5,12.4
6931,1974,12,23,28.3,22.8,25.5,5.5,3.6
6932,1974,12,24,27.8,25.0,26.4,2.8,0.0
6933,1974,12,25,27.8,21.7,24.8,6.1,0.0
6934,1974,12,26,30.0,22.8,26.4,7.2,1.8
6935,1974,12,27,28.3,22.8,25.5,5.5,0.3
6936,1974,12,28,27.8,22.8,25.3,5.0,6.4
6937,1974,12,29,27.2,22.2,24.7,5.0,1.5
6938,1974,12,30,26.7,22.2,24.5,4.5,0.3
6939,1974,12,31,27.2,22.8,25.0,4.4,0.8
6940,1975,1,1,27.8,22.8,25.3,5.0,12.2
6941,1975,1,2,27.2,22.2,24.7,5.0,7.6
6942,1975,1,3,27.2,22.8,25.0,4.4,1.0
6943,1975,1,4,27.8,23.9,25.8,3.9,0.0
6944,1975,1,5,27.2,22.8,25.0,4.4,0.0
6945,1975,1,6,26.7,22.2,24.5,4.5,1.3
6946,1975,1,7,26.7,21.7,24.2,5.0,1.3
6947,1975,1,8,27.8,18.9,23.3,8.9,0.0
6948,1975,1,9,26.7,21.7,24.2,5.0,0.5
6949,1975,1,10,27.2,20.6,23.9,6.6,0.0
6950,1975,1,11,27.2,21.1,24.2,6.1,0.8
6951,1975,1,12,27.2,22.8,25.0,4.4,0.3
6952,1975,1,13,27.8,22.8,25.3,5.0,0.0
6953,1975,1,14,26.7,20.0,23.4,6.7,1.0
6954,1975,1,15,27.2,19.4,23.3,7.8,0.0
6955,1975,1,16,29.4,21.7,25.5,7.7,3.3
6956,1975,1,17,27.8,23.3,25.5,4.5,0.0
6957,1975,1,18,28.3,24.4,26.3,3.9,2.5
6958,1975,1,19,27.8,22.8,25.3,5.0,1.3
6959,1975,1,20,27.8,22.2,25.0,5.6,2.5
6960,1975,1,21,28.3,22.8,25.5,5.5,1.3
6961,1975,1,22,27.8,22.8,25.3,5.0,1.3
6962,1975,1,23,27.8,23.3,25.5,4.5,0.5
6963,1975,1,24,27.8,23.3,25.5,4.5,1.5
6964,1975,1,25,27.2,23.9,25.5,3.3,4.6
6965,1975,1,26,27.2,23.3,25.2,3.9,2.5
6966,1975,1,27,27.8,23.3,25.5,4.5,8.6
6967,1975,1,28,27.2,22.8,25.0,4.4,2.8
6968,1975,1,29,27.2,23.3,25.2,3.9,2.8
6969,1975,1,30,27.8,22.2,25.0,5.6,2.0
6970,1975,1,31,27.2,22.8,25.0,4.4,4.8
6971,1975,2,1,27.2,23.9,25.5,3.3,0.0
6972,1975,2,2,28.3,22.8,25.5,5.5,0.0
6973,1975,2,3,27.2,22.2,24.7,5.0,0.0
6974,1975,2,4,27.8,22.8,25.3,5.0,0.3
6975,1975,2,5,27.8,22.2,25.0,5.6,0.0
6976,1975,2,6,28.3,19.4,23.8,8.9,0.0
6977,1975,2,7,28.3,21.7,25.0,6.6,0.0
6978,1975,2,8,28.3,20.6,24.5,7.7,0.0
6979,1975,2,9,27.8,21.1,24.5,6.7,0.8
6980,1975,2,10,28.9,21.1,25.0,7.8,1.0
6981,1975,2,11,28.3,23.3,25.8,5.0,2.5
6982,1975,2,12,27.8,21.1,24.5,6.7,0.3
6983,1975,2,13,28.3,21.7,25.0,6.6,0.3
6984,1975,2,14,28.3,22.8,25.5,5.5,0.0
6985,1975,2,15,28.9,20.6,24.8,8.3,0.0
6986,1975,2,16,28.3,20.6,24.5,7.7,0.5
6987,1975,2,17,28.9,21.7,25.3,7.2,3.6
6988,1975,2,18,27.8,21.7,24.8,6.1,1.0
6989,1975,2,19,28.3,20.6,24.5,7.7,0.0
6990,1975,2,20,28.9,21.7,25.3,7.2,0.0
6991,1975,2,21,28.3,22.2,25.2,6.1,0.5
6992,1975,2,22,28.3,22.2,25.2,6.1,3.3
6993,1975,2,23,28.3,22.8,25.5,5.5,1.3
6994,1975,2,24,28.3,22.8,25.5,5.5,0.0
6995,1975,2,25,28.9,20.6,24.8,8.3,1.3
6996,1975,2,26,28.9,22.2,25.5,6.7,1.0
6997,1975,2,27,30.0,21.7,25.9,8.3,0.3
6998,1975,2,28,30.0,22.2,26.1,7.8,0.3
6999,1975,3,1,31.1,20.0,25.5,11.1,0.0
7000,1975,3,2,27.8,23.3,25.5,4.5,0.0
7001,1975,3,3,29.4,22.8,26.1,6.6,0.3
7002,1975,3,4,30.0,22.8,26.4,7.2,0.3
7003,1975,3,5,29.4,22.8,26.1,6.6,2.5
7004,1975,3,6,30.0,21.7,25.9,8.3,0.0
7005,1975,3,7,30.0,21.7,25.9,8.3,0.0
7006,1975,3,8,29.4,22.8,26.1,6.6,0.0
7007,1975,3,9,28.9,21.7,25.3,7.2,0.0
7008,1975,3,10,28.9,22.2,25.5,6.7,0.8
7009,1975,3,11,29.4,22.8,26.1,6.6,0.0
7010,1975,3,12,29.4,23.9,26.6,5.5,0.0
7011,1975,3,13,28.9,23.3,26.1,5.6,0.3
7012,1975,3,14,28.9,23.3,26.1,5.6,1.5
7013,1975,3,15,28.3,22.2,25.2,6.1,0.0
7014,1975,3,16,28.9,21.7,25.3,7.2,0.3
7015,1975,3,17,28.3,22.2,25.2,6.1,0.0
7016,1975,3,18,28.9,20.6,24.8,8.3,0.0
7017,1975,3,19,28.9,21.7,25.3,7.2,0.0
7018,1975,3,20,29.4,21.7,25.5,7.7,0.0
7019,1975,3,21,28.9,21.7,25.3,7.2,0.0
7020,1975,3,22,28.9,21.1,25.0,7.8,0.5
7021,1975,3,23,29.4,21.1,25.2,8.3,0.0
7022,1975,3,24,28.9,22.2,25.5,6.7,0.3
7023,1975,3,25,30.0,22.8,26.4,7.2,0.0
7024,1975,3,26,29.4,22.8,26.1,6.6,3.0
7025,1975,3,27,29.4,22.8,26.1,6.6,2.0
7026,1975,3,28,28.3,23.3,25.8,5.0,5.8
7027,1975,3,29,27.8,22.2,25.0,5.6,11.2
7028,1975,3,30,28.9,23.3,26.1,5.6,0.0
7029,1975,3,31,29.4,23.3,26.3,6.1,0.0
7030,1975,4,1,29.4,21.7,25.5,7.7,0.0
7031,1975,4,2,29.4,21.7,25.5,7.7,0.3
7032,1975,4,3,30.0,23.3,26.6,6.7,0.0
7033,1975,4,4,31.7,21.1,26.4,10.6,0.0
7034,1975,4,5,29.4,22.8,26.1,6.6,0.0
7035,1975,4,6,28.9,23.3,26.1,5.6,0.0
7036,1975,4,7,28.3,23.9,26.1,4.4,0.0
7037,1975,4,8,29.4,23.3,26.3,6.1,0.0
7038,1975,4,9,31.1,23.9,27.5,7.2,0.0
7039,1975,4,10,27.8,23.3,25.5,4.5,9.7
7040,1975,4,11,30.0,23.3,26.6,6.7,0.5
7041,1975,4,12,31.7,23.3,27.5,8.4,0.0
7042,1975,4,13,30.0,22.2,26.1,7.8,0.0
7043,1975,4,14,30.0,25.0,27.5,5.0,0.0
7044,1975,4,15,29.4,24.4,26.9,5.0,0.0
7045,1975,4,16,30.0,22.2,26.1,7.8,0.0
7046,1975,4,17,30.0,21.7,25.9,8.3,0.0
7047,1975,4,18,30.0,22.8,26.4,7.2,0.3
7048,1975,4,19,30.0,24.4,27.2,5.6,0.5
7049,1975,4,20,30.0,25.6,27.8,4.4,0.0
7050,1975,4,21,30.0,22.8,26.4,7.2,0.3
7051,1975,4,22,30.0,23.9,27.0,6.1,0.0
7052,1975,4,23,30.0,23.9,27.0,6.1,0.3
7053,1975,4,24,30.0,21.7,25.9,8.3,8.6
7054,1975,4,25,29.4,24.4,26.9,5.0,0.3
7055,1975,4,26,29.4,24.4,26.9,5.0,0.0
7056,1975,4,27,28.9,23.3,26.1,5.6,0.0
7057,1975,4,28,28.9,22.2,25.5,6.7,0.0
7058,1975,4,29,27.8,22.8,25.3,5.0,5.1
7059,1975,4,30,28.9,23.9,26.4,5.0,0.0
7060,1975,5,1,29.4,22.8,26.1,6.6,0.0
7061,1975,5,2,29.4,22.2,25.8,7.2,0.0
7062,1975,5,3,28.9,22.2,25.5,6.7,0.0
7063,1975,5,4,29.4,22.2,25.8,7.2,0.0
7064,1975,5,5,33.9,22.2,28.1,11.7,0.5
7065,1975,5,6,32.8,23.3,28.0,9.5,1.3
7066,1975,5,7,31.1,23.3,27.2,7.8,0.0
7067,1975,5,8,31.1,23.3,27.2,7.8,0.0
7068,1975,5,9,30.6,23.3,27.0,7.3,1.8
7069,1975,5,10,30.6,22.8,26.7,7.8,0.0
7070,1975,5,11,31.7,23.3,27.5,8.4,0.0
7071,1975,5,12,31.1,25.0,28.0,6.1,0.0
7072,1975,5,13,30.6,24.4,27.5,6.2,0.0
7073,1975,5,14,30.0,24.4,27.2,5.6,0.0
7074,1975,5,15,30.6,23.9,27.2,6.7,2.5
7075,1975,5,16,30.6,23.9,27.2,6.7,0.0
7076,1975,5,17,31.1,23.3,27.2,7.8,2.5
7077,1975,5,18,29.4,23.9,26.6,5.5,2.0
7078,1975,5,19,29.4,23.9,26.6,5.5,7.6
7079,1975,5,20,30.0,24.4,27.2,5.6,0.5
7080,1975,5,21,32.2,22.8,27.5,9.4,0.0
7081,1975,5,22,32.8,23.9,28.3,8.9,0.0
7082,1975,5,23,31.1,23.3,27.2,7.8,7.6
7083,1975,5,24,30.6,23.9,27.2,6.7,0.0
7084,1975,5,25,30.0,23.3,26.6,6.7,0.0
7085,1975,5,26,30.6,24.4,27.5,6.2,0.0
7086,1975,5,27,32.8,23.9,28.3,8.9,0.0
7087,1975,5,28,31.1,23.9,27.5,7.2,0.0
7088,1975,5,29,31.1,23.9,27.5,7.2,0.0
7089,1975,5,30,30.6,23.9,27.2,6.7,0.0
7090,1975,5,31,31.1,25.0,28.0,6.1,0.0
7091,1975,6,1,31.1,25.0,28.0,6.1,1.5
7092,1975,6,2,30.6,23.9,27.2,6.7,0.8
7093,1975,6,3,31.1,23.9,27.5,7.2,0.0
7094,1975,6,4,31.1,23.3,27.2,7.8,30.5
7095,1975,6,5,33.3,24.4,28.8,8.9,0.0
7096,1975,6,6,32.8,24.4,28.6,8.4,0.0
7097,1975,6,7,34.4,24.4,29.4,10.0,0.0
7098,1975,6,8,35.6,25.0,30.3,10.6,0.0
7099,1975,6,9,32.2,23.9,28.0,8.3,0.0
7100,1975,6,10,31.7,25.6,28.7,6.1,0.3
7101,1975,6,11,31.7,25.0,28.4,6.7,0.0
7102,1975,6,12,33.3,25.6,29.5,7.7,0.0
7103,1975,6,13,31.7,25.0,28.4,6.7,0.0
7104,1975,6,14,31.1,24.4,27.8,6.7,0.0
7105,1975,6,15,30.6,24.4,27.5,6.2,3.3
7106,1975,6,16,30.6,24.4,27.5,6.2,2.8
7107,1975,6,17,31.7,23.9,27.8,7.8,0.5
7108,1975,6,18,31.1,23.9,27.5,7.2,2.5
7109,1975,6,19,28.3,24.4,26.3,3.9,19.1
7110,1975,6,20,31.1,24.4,27.8,6.7,0.3
7111,1975,6,21,32.2,25.6,28.9,6.6,0.0
7112,1975,6,22,33.9,25.6,29.8,8.3,0.0
7113,1975,6,23,31.1,25.6,28.4,5.5,0.0
7114,1975,6,24,31.1,26.7,28.9,4.4,0.0
7115,1975,6,25,31.1,25.0,28.0,6.1,0.0
7116,1975,6,26,31.1,25.6,28.4,5.5,0.0
7117,1975,6,27,31.1,25.0,28.0,6.1,0.0
7118,1975,6,28,31.7,25.0,28.4,6.7,3.6
7119,1975,6,29,31.7,25.0,28.4,6.7,2.0
7120,1975,6,30,31.1,26.1,28.6,5.0,0.0
7121,1975,7,1,31.7,26.7,29.2,5.0,0.0
7122,1975,7,2,31.7,27.2,29.5,4.5,0.0
7123,1975,7,3,31.7,26.7,29.2,5.0,0.0
7124,1975,7,4,32.8,27.2,30.0,5.6,0.0
7125,1975,7,5,32.8,26.1,29.5,6.7,0.3
7126,1975,7,6,31.7,25.6,28.7,6.1,0.3
7127,1975,7,7,31.1,24.4,27.8,6.7,3.0
7128,1975,7,8,30.0,24.4,27.2,5.6,4.6
7129,1975,7,9,31.1,25.0,28.0,6.1,1.0
7130,1975,7,10,31.7,26.1,28.9,5.6,0.0
7131,1975,7,11,31.7,26.1,28.9,5.6,0.0
7132,1975,7,12,30.6,25.6,28.1,5.0,0.3
7133,1975,7,13,30.6,23.9,27.2,6.7,11.2
7134,1975,7,14,30.0,23.3,26.6,6.7,1.8
7135,1975,7,15,30.6,25.6,28.1,5.0,0.8
7136,1975,7,16,30.6,27.2,28.9,3.4,0.0
7137,1975,7,17,30.6,26.7,28.7,3.9,0.3
7138,1975,7,18,31.1,25.6,28.4,5.5,0.0
7139,1975,7,19,31.1,25.6,28.4,5.5,41.7
7140,1975,7,20,31.1,25.0,28.0,6.1,0.0
7141,1975,7,21,31.1,26.1,28.6,5.0,1.3
7142,1975,7,22,32.2,25.6,28.9,6.6,0.0
7143,1975,7,23,31.7,24.4,28.0,7.3,0.0
7144,1975,7,24,31.1,25.0,28.0,6.1,0.0
7145,1975,7,25,30.0,24.4,27.2,5.6,1.5
7146,1975,7,26,31.1,25.6,28.4,5.5,4.1
7147,1975,7,27,30.6,25.0,27.8,5.6,2.0
7148,1975,7,28,31.7,26.1,28.9,5.6,0.0
7149,1975,7,29,31.1,25.6,28.4,5.5,1.5
7150,1975,7,30,31.1,23.9,27.5,7.2,9.1
7151,1975,7,31,31.1,25.6,28.4,5.5,0.5
7152,1975,8,1,31.1,26.7,28.9,4.4,0.0
7153,1975,8,2,31.1,26.1,28.6,5.0,0.0
7154,1975,8,3,31.1,25.6,28.4,5.5,0.8
7155,1975,8,4,31.7,25.0,28.4,6.7,16.8
7156,1975,8,5,31.7,25.6,28.7,6.1,13.5
7157,1975,8,6,32.2,25.6,28.9,6.6,7.1
7158,1975,8,7,31.7,26.7,29.2,5.0,0.0
7159,1975,8,8,31.7,25.6,28.7,6.1,18.3
7160,1975,8,9,31.7,26.1,28.9,5.6,4.1
7161,1975,8,10,28.9,25.0,27.0,3.9,0.5
7162,1975,8,11,31.7,25.6,28.7,6.1,0.0
7163,1975,8,12,31.1,25.0,28.0,6.1,0.0
7164,1975,8,13,31.1,25.0,28.0,6.1,4.3
7165,1975,8,14,30.6,25.0,27.8,5.6,3.8
7166,1975,8,15,30.6,25.6,28.1,5.0,2.5
7167,1975,8,16,30.6,25.0,27.8,5.6,0.0
7168,1975,8,17,30.6,23.9,27.2,6.7,1.3
7169,1975,8,18,31.1,25.6,28.4,5.5,0.0
7170,1975,8,19,30.6,25.6,28.1,5.0,1.0
7171,1975,8,20,30.6,25.6,28.1,5.0,1.0
7172,1975,8,21,31.1,24.4,27.8,6.7,1.8
7173,1975,8,22,30.6,25.6,28.1,5.0,0.0
7174,1975,8,23,31.1,25.6,28.4,5.5,0.0
7175,1975,8,24,31.1,25.6,28.4,5.5,3.6
7176,1975,8,25,31.1,25.6,28.4,5.5,0.0
7177,1975,8,26,30.6,25.0,27.8,5.6,1.0
7178,1975,8,27,31.1,25.0,28.0,6.1,11.4
7179,1975,8,28,29.4,25.6,27.5,3.8,7.1
7180,1975,8,29,31.1,24.4,27.8,6.7,3.8
7181,1975,8,30,30.6,25.0,27.8,5.6,0.0
7182,1975,8,31,30.6,25.6,28.1,5.0,0.0
7183,1975,9,1,31.1,25.6,28.4,5.5,39.1
7184,1975,9,2,31.7,25.6,28.7,6.1,5.8
7185,1975,9,3,31.7,26.1,28.9,5.6,0.0
7186,1975,9,4,30.6,26.7,28.7,3.9,3.0
7187,1975,9,5,30.0,26.7,28.4,3.3,0.0
7188,1975,9,6,31.7,25.6,28.7,6.1,3.8
7189,1975,9,7,31.1,24.4,27.8,6.7,16.3
7190,1975,9,8,30.6,26.1,28.4,4.5,0.0
7191,1975,9,9,31.1,26.7,28.9,4.4,0.0
7192,1975,9,10,30.6,26.7,28.7,3.9,0.0
7193,1975,9,11,31.1,24.4,27.8,6.7,8.1
7194,1975,9,12,31.1,25.0,28.0,6.1,0.0
7195,1975,9,13,31.1,25.6,28.4,5.5,0.0
7196,1975,9,14,31.1,25.6,28.4,5.5,1.8
7197,1975,9,15,28.3,25.0,26.6,3.3,70.6
7198,1975,9,16,26.1,23.3,24.7,2.8,60.2
7199,1975,9,17,28.9,23.9,26.4,5.0,1.5
7200,1975,9,18,30.6,24.4,27.5,6.2,3.8
7201,1975,9,19,30.6,24.4,27.5,6.2,2.8
7202,1975,9,20,29.4,24.4,26.9,5.0,10.4
7203,1975,9,21,28.9,25.6,27.2,3.3,0.3
7204,1975,9,22,30.6,25.0,27.8,5.6,0.8
7205,1975,9,23,30.6,24.4,27.5,6.2,0.0
7206,1975,9,24,30.6,24.4,27.5,6.2,0.3
7207,1975,9,25,30.6,24.4,27.5,6.2,7.1
7208,1975,9,26,30.6,24.4,27.5,6.2,0.0
7209,1975,9,27,30.6,25.0,27.8,5.6,0.0
7210,1975,9,28,31.1,25.6,28.4,5.5,0.0
7211,1975,9,29,31.1,25.0,28.0,6.1,0.3
7212,1975,9,30,32.8,25.0,28.9,7.8,0.0
7213,1975,10,1,31.1,26.1,28.6,5.0,0.0
7214,1975,10,2,31.1,25.6,28.4,5.5,5.8
7215,1975,10,3,30.6,25.6,28.1,5.0,1.3
7216,1975,10,4,30.6,26.1,28.4,4.5,1.8
7217,1975,10,5,31.1,24.4,27.8,6.7,5.8
7218,1975,10,6,29.4,23.9,26.6,5.5,8.1
7219,1975,10,7,28.9,23.3,26.1,5.6,19.8
7220,1975,10,8,30.0,24.4,27.2,5.6,3.3
7221,1975,10,9,30.6,25.6,28.1,5.0,0.5
7222,1975,10,10,30.6,26.1,28.4,4.5,6.1
7223,1975,10,11,30.0,24.4,27.2,5.6,4.3
7224,1975,10,12,30.0,24.4,27.2,5.6,0.5
7225,1975,10,13,30.6,24.4,27.5,6.2,2.8
7226,1975,10,14,30.6,24.4,27.5,6.2,8.1
7227,1975,10,15,30.0,23.3,26.6,6.7,18.0
7228,1975,10,16,28.9,23.9,26.4,5.0,25.4
7229,1975,10,17,32.2,23.3,27.8,8.9,0.5
7230,1975,10,18,31.7,24.4,28.0,7.3,0.0
7231,1975,10,19,30.0,25.0,27.5,5.0,3.3
7232,1975,10,20,30.6,25.6,28.1,5.0,4.1
7233,1975,10,21,30.6,25.0,27.8,5.6,2.5
7234,1975,10,22,30.0,24.4,27.2,5.6,3.8
7235,1975,10,23,30.6,25.0,27.8,5.6,0.0
7236,1975,10,24,30.0,24.4,27.2,5.6,18.8
7237,1975,10,25,29.4,25.0,27.2,4.4,9.4
7238,1975,10,26,30.0,24.4,27.2,5.6,1.3
7239,1975,10,27,30.0,23.9,27.0,6.1,0.0
7240,1975,10,28,30.0,25.0,27.5,5.0,3.0
7241,1975,10,29,30.6,25.0,27.8,5.6,8.4
7242,1975,10,30,30.6,25.0,27.8,5.6,0.8
7243,1975,10,31,30.6,25.0,27.8,5.6,0.0
7244,1975,11,1,30.0,25.0,27.5,5.0,1.0
7245,1975,11,2,30.6,25.0,27.8,5.6,6.6
7246,1975,11,3,30.6,23.9,27.2,6.7,11.7
7247,1975,11,4,31.7,24.4,28.0,7.3,0.0
7248,1975,11,5,31.1,23.3,27.2,7.8,24.9
7249,1975,11,6,28.9,23.9,26.4,5.0,0.0
7250,1975,11,7,30.0,23.9,27.0,6.1,0.0
7251,1975,11,8,29.4,24.4,26.9,5.0,0.8
7252,1975,11,9,29.4,23.9,26.6,5.5,0.0
7253,1975,11,10,28.9,23.9,26.4,5.0,0.0
7254,1975,11,11,29.4,23.3,26.3,6.1,41.4
7255,1975,11,12,28.9,22.2,25.5,6.7,0.0
7256,1975,11,13,29.4,22.8,26.1,6.6,0.0
7257,1975,11,14,29.4,22.8,26.1,6.6,22.1
7258,1975,11,15,30.0,22.8,26.4,7.2,0.0
7259,1975,11,16,28.9,23.3,26.1,5.6,0.0
7260,1975,11,17,30.0,22.8,26.4,7.2,0.0
7261,1975,11,18,28.9,23.3,26.1,5.6,9.4
7262,1975,11,19,27.8,24.4,26.1,3.4,39.6
7263,1975,11,20,28.9,24.4,26.6,4.5,8.6
7264,1975,11,21,29.4,23.9,26.6,5.5,0.0
7265,1975,11,22,28.3,23.9,26.1,4.4,39.6
7266,1975,11,23,29.4,23.3,26.3,6.1,11.2
7267,1975,11,24,29.4,22.2,25.8,7.2,0.0
7268,1975,11,25,29.4,23.3,26.3,6.1,5.6
7269,1975,11,26,29.4,23.9,26.6,5.5,5.6
7270,1975,11,27,29.4,23.3,26.3,6.1,1.3
7271,1975,11,28,29.4,24.4,26.9,5.0,3.3
7272,1975,11,29,28.9,25.0,27.0,3.9,1.8
7273,1975,11,30,26.1,22.2,24.2,3.9,42.4
7274,1975,12,1,28.9,22.8,25.8,6.1,2.0
7275,1975,12,2,27.8,23.3,25.5,4.5,38.1
7276,1975,12,3,28.3,23.3,25.8,5.0,1.8
7277,1975,12,4,28.9,22.2,25.5,6.7,0.3
7278,1975,12,5,27.8,23.9,25.8,3.9,9.1
7279,1975,12,6,27.8,23.9,25.8,3.9,1.3
7280,1975,12,7,27.8,22.8,25.3,5.0,3.0
7281,1975,12,8,27.8,23.9,25.8,3.9,1.5
7282,1975,12,9,26.1,22.8,24.5,3.3,71.1
7283,1975,12,10,27.8,22.8,25.3,5.0,12.7
7284,1975,12,11,27.8,23.9,25.8,3.9,9.4
7285,1975,12,12,27.2,24.4,25.8,2.8,7.1
7286,1975,12,13,27.8,25.0,26.4,2.8,0.5
7287,1975,12,14,27.2,24.4,25.8,2.8,0.0
7288,1975,12,15,26.7,22.2,24.5,4.5,3.0
7289,1975,12,16,27.2,23.3,25.2,3.9,0.3
7290,1975,12,17,28.3,21.1,24.7,7.2,0.3
7291,1975,12,18,28.3,22.8,25.5,5.5,0.3
7292,1975,12,19,27.8,21.1,24.5,6.7,0.0
7293,1975,12,20,27.8,22.8,25.3,5.0,0.8
7294,1975,12,21,27.2,22.8,25.0,4.4,0.0
7295,1975,12,22,27.8,22.2,25.0,5.6,17.8
7296,1975,12,23,27.2,21.7,24.5,5.5,0.0
7297,1975,12,24,27.8,22.8,25.3,5.0,14.2
7298,1975,12,25,26.7,22.8,24.8,3.9,1.0
7299,1975,12,26,27.2,23.9,25.5,3.3,0.0
7300,1975,12,27,27.2,21.1,24.2,6.1,1.8
7301,1975,12,28,26.1,21.1,23.6,5.0,1.3
7302,1975,12,29,26.1,23.9,25.0,2.2,0.0
7303,1975,12,30,27.2,23.3,25.2,3.9,0.0
7304,1975,12,31,27.2,23.9,25.5,3.3,0.0
7305,1976,1,1,27.8,22.2,25.0,5.6,0.0
7306,1976,1,2,27.8,20.0,23.9,7.8,0.0
7307,1976,1,3,27.2,22.2,24.7,5.0,0.0
7308,1976,1,4,27.2,21.7,24.5,5.5,0.0
7309,1976,1,5,27.8,20.6,24.2,7.2,0.0
7310,1976,1,6,27.8,22.8,25.3,5.0,0.0
7311,1976,1,7,27.8,23.3,25.5,4.5,1.5
7312,1976,1,8,28.9,21.7,25.3,7.2,0.0
7313,1976,1,9,28.3,18.9,23.6,9.4,0.8
7314,1976,1,10,28.9,22.2,25.5,6.7,8.1
7315,1976,1,11,27.8,23.9,25.8,3.9,0.0
7316,1976,1,12,27.8,22.2,25.0,5.6,0.0
7317,1976,1,13,27.2,21.7,24.5,5.5,1.0
7318,1976,1,14,27.2,21.7,24.5,5.5,1.3
7319,1976,1,15,27.2,21.7,24.5,5.5,1.8
7320,1976,1,16,27.8,22.2,25.0,5.6,0.0
7321,1976,1,17,28.3,22.8,25.5,5.5,0.5
7322,1976,1,18,28.9,21.1,25.0,7.8,2.5
7323,1976,1,19,27.2,22.8,25.0,4.4,1.3
7324,1976,1,20,27.8,22.2,25.0,5.6,2.0
7325,1976,1,21,26.7,22.2,24.5,4.5,0.0
7326,1976,1,22,26.7,20.0,23.4,6.7,9.9
7327,1976,1,23,27.8,21.7,24.8,6.1,0.0
7328,1976,1,24,27.2,20.0,23.6,7.2,1.5
7329,1976,1,25,26.7,21.7,24.2,5.0,2.8
7330,1976,1,26,27.2,22.2,24.7,5.0,2.3
7331,1976,1,27,27.2,23.3,25.2,3.9,0.3
7332,1976,1,28,26.7,22.2,24.5,4.5,0.5
7333,1976,1,29,26.7,20.0,23.4,6.7,0.0
7334,1976,1,30,28.3,20.0,24.1,8.3,0.0
7335,1976,1,31,27.8,19.4,23.6,8.4,0.0
7336,1976,2,1,26.7,21.7,24.2,5.0,5.8
7337,1976,2,2,27.2,22.2,24.7,5.0,0.5
7338,1976,2,3,28.9,22.2,25.5,6.7,0.0
7339,1976,2,4,27.8,22.2,25.0,5.6,0.0
