,YYYY,MM,DD,TMAX,TMIN,TAVG,TDTR,PRCP
2776,1981,7,12,32.0,22.0,27.0,10.0,0.0
2777,1981,7,13,-9999.0,22.0,-9999.0,-9999.0,0.0
2778,1981,7,14,32.0,21.0,26.5,11.0,0.0
2779,1981,7,15,33.0,22.0,27.5,11.0,3.0
2780,1981,7,16,-9999.0,22.0,-9999.0,-9999.0,0.0
2781,1981,7,17,32.0,23.0,27.5,9.0,0.0
2782,1981,7,18,30.0,-9999.0,-9999.0,-9999.0,-9999.0
2783,1981,7,19,32.0,-9999.0,-9999.0,-9999.0,0.0
2784,1981,7,20,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2785,1981,7,21,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2786,1981,7,22,-9999.0,15.0,-9999.0,-9999.0,0.0
2787,1981,7,23,30.0,21.0,25.5,9.0,0.0
2788,1981,7,24,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2789,1981,7,25,31.0,18.0,24.5,13.0,0.0
2790,1981,7,26,-9999.0,17.0,-9999.0,-9999.0,0.0
2791,1981,7,27,-9999.0,18.0,-9999.0,-9999.0,0.0
2792,1981,7,29,34.0,20.0,27.0,14.0,0.0
2793,1981,7,30,34.0,22.0,28.0,12.0,0.0
2794,1981,7,31,32.0,-9999.0,-9999.0,-9999.0,0.0
2795,1981,8,1,33.0,23.0,28.0,10.0,3.0
2796,1981,8,2,-9999.0,20.0,-9999.0,-9999.0,0.0
2797,1981,8,3,32.0,21.0,26.5,11.0,35.1
2798,1981,8,4,-9999.0,21.0,-9999.0,-9999.0,0.0
2799,1981,8,6,33.0,22.0,27.5,11.0,20.1
2800,1981,8,7,31.0,22.0,26.5,9.0,19.1
2801,1981,8,8,32.0,24.0,28.0,8.0,0.0
2802,1981,8,9,32.0,-9999.0,-9999.0,-9999.0,89.9
2803,1981,8,10,28.0,22.0,25.0,6.0,5.1
2804,1981,8,11,33.0,22.0,27.5,11.0,0.0
2805,1981,8,12,-9999.0,20.0,-9999.0,-9999.0,0.0
2806,1981,8,13,-9999.0,20.0,-9999.0,-9999.0,0.0
2807,1981,8,14,32.0,20.0,26.0,12.0,0.0
2808,1981,8,15,-9999.0,22.0,-9999.0,-9999.0,0.0
2809,1981,8,16,34.0,22.0,28.0,12.0,0.0
2810,1981,8,17,34.0,24.0,29.0,10.0,0.0
2811,1981,8,18,-9999.0,23.0,-9999.0,-9999.0,0.0
2812,1981,8,19,32.0,21.0,26.5,11.0,30.0
2813,1981,8,20,31.0,21.0,26.0,10.0,119.9
2814,1981,8,21,-9999.0,21.0,-9999.0,-9999.0,0.0
2815,1981,8,22,-9999.0,21.0,-9999.0,-9999.0,0.0
2816,1981,8,23,35.0,23.0,29.0,12.0,0.0
2817,1981,8,24,33.0,22.0,27.5,11.0,0.0
2818,1981,8,25,-9999.0,19.0,-9999.0,-9999.0,0.0
2819,1981,8,26,34.0,21.0,27.5,13.0,0.0
2820,1981,8,27,34.0,22.0,28.0,12.0,0.0
2821,1981,8,28,32.0,21.0,26.5,11.0,0.0
2822,1981,8,29,-9999.0,21.0,-9999.0,-9999.0,1.0
2823,1981,8,30,32.0,21.0,26.5,11.0,0.0
2824,1981,8,31,34.0,21.0,27.5,13.0,48.0
2825,1981,9,1,-9999.0,21.0,-9999.0,-9999.0,0.0
2826,1981,9,3,32.0,20.0,26.0,12.0,0.0
2827,1981,9,4,31.0,22.0,26.5,9.0,0.0
2828,1981,9,5,29.0,22.0,25.5,7.0,0.0
2829,1981,9,6,-9999.0,21.0,-9999.0,-9999.0,0.0
2830,1981,9,7,-9999.0,22.0,-9999.0,-9999.0,0.0
2831,1981,9,8,-9999.0,21.0,-9999.0,-9999.0,25.9
2832,1981,9,9,-9999.0,22.0,-9999.0,-9999.0,0.0
2833,1981,9,10,35.0,-9999.0,-9999.0,-9999.0,0.0
2834,1981,9,11,35.0,20.0,27.5,15.0,0.0
2835,1981,9,12,34.0,22.0,28.0,12.0,0.0
2836,1981,9,13,33.0,21.0,27.0,12.0,2.0
2837,1981,9,14,33.0,23.0,28.0,10.0,0.0
2838,1981,9,15,35.0,22.0,28.5,13.0,39.9
2839,1981,9,16,-9999.0,21.0,-9999.0,-9999.0,38.1
2840,1981,9,17,-9999.0,19.0,-9999.0,-9999.0,0.0
2841,1981,9,18,-9999.0,17.0,-9999.0,-9999.0,0.0
2842,1981,9,19,33.0,22.0,27.5,11.0,0.0
2843,1981,9,20,35.0,22.0,28.5,13.0,11.9
2844,1981,9,21,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2845,1981,9,22,34.0,22.0,28.0,12.0,39.9
2846,1981,9,23,-9999.0,21.0,-9999.0,-9999.0,14.0
2847,1981,9,24,31.0,21.0,26.0,10.0,18.0
2848,1981,9,25,32.0,23.0,27.5,9.0,0.0
2849,1981,9,26,-9999.0,21.0,-9999.0,-9999.0,0.0
2850,1981,9,27,-9999.0,22.0,-9999.0,-9999.0,0.0
2851,1981,9,28,35.0,-9999.0,-9999.0,-9999.0,-9999.0
2852,1981,9,29,-9999.0,22.0,-9999.0,-9999.0,0.0
2853,1981,9,30,34.0,23.0,28.5,11.0,0.0
2854,1981,10,1,-9999.0,18.0,-9999.0,-9999.0,0.0
2855,1981,10,2,-9999.0,18.0,-9999.0,-9999.0,0.0
2856,1981,10,3,-9999.0,20.0,-9999.0,-9999.0,0.0
2857,1981,10,4,-9999.0,22.0,-9999.0,-9999.0,0.0
2858,1981,10,5,35.0,23.0,29.0,12.0,0.0
2859,1981,10,6,-9999.0,23.0,-9999.0,-9999.0,0.0
2860,1981,10,7,34.0,23.0,28.5,11.0,0.0
2861,1981,10,8,35.0,23.0,29.0,12.0,0.0
2862,1981,10,9,34.0,21.0,27.5,13.0,180.1
2863,1981,10,10,-9999.0,22.0,-9999.0,-9999.0,19.1
2864,1981,10,11,-9999.0,22.0,-9999.0,-9999.0,0.0
2865,1981,10,12,34.0,23.0,28.5,11.0,0.0
2866,1981,10,13,34.0,-9999.0,-9999.0,-9999.0,-9999.0
2867,1981,10,14,-9999.0,23.0,-9999.0,-9999.0,34.0
2868,1981,10,15,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2869,1981,10,16,34.0,23.0,28.5,11.0,0.0
2870,1981,10,17,33.0,22.0,27.5,11.0,39.9
2871,1981,10,18,-9999.0,23.0,-9999.0,-9999.0,59.9
2872,1981,10,19,-9999.0,23.0,-9999.0,-9999.0,0.0
2873,1981,10,20,35.0,23.0,29.0,12.0,0.0
2874,1981,10,21,-9999.0,22.0,-9999.0,-9999.0,10.9
2875,1981,10,22,32.0,24.0,28.0,8.0,0.0
2876,1981,10,23,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2877,1981,10,24,-9999.0,21.0,-9999.0,-9999.0,3.0
2878,1981,10,25,32.0,23.0,27.5,9.0,0.0
2879,1981,10,26,-9999.0,23.0,-9999.0,-9999.0,15.0
2880,1981,10,27,-9999.0,23.0,-9999.0,-9999.0,0.0
2881,1981,10,28,34.0,22.0,28.0,12.0,0.0
2882,1981,10,29,33.0,23.0,28.0,10.0,0.0
2883,1981,10,30,34.0,23.0,28.5,11.0,0.0
2884,1981,10,31,33.0,23.0,28.0,10.0,15.0
2885,1981,11,1,33.0,24.0,28.5,9.0,0.0
2886,1981,11,2,33.0,23.0,28.0,10.0,0.0
2887,1981,11,3,32.0,22.0,27.0,10.0,0.0
2888,1981,11,4,32.0,22.0,27.0,10.0,59.9
2889,1981,11,5,-9999.0,22.0,-9999.0,-9999.0,4.1
2890,1981,11,6,-9999.0,23.0,-9999.0,-9999.0,0.0
2891,1981,11,7,34.0,22.0,28.0,12.0,0.0
2892,1981,11,8,35.0,23.0,29.0,12.0,0.0
2893,1981,11,9,36.0,22.0,29.0,14.0,0.0
2894,1981,11,10,34.0,23.0,28.5,11.0,0.0
2895,1981,11,11,34.0,24.0,29.0,10.0,0.0
2896,1981,11,12,33.0,22.0,27.5,11.0,0.0
2897,1981,11,13,33.0,23.0,28.0,10.0,0.0
2898,1981,11,14,33.0,23.0,28.0,10.0,0.0
2899,1981,11,15,32.0,23.0,27.5,9.0,0.0
2900,1981,11,16,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2901,1981,11,17,34.0,22.0,28.0,12.0,0.0
2902,1981,11,18,-9999.0,-9999.0,-9999.0,-9999.0,20.1
2903,1981,11,19,35.0,22.0,28.5,13.0,0.0
2904,1981,11,20,34.0,23.0,28.5,11.0,0.0
2905,1981,11,21,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2906,1981,11,22,32.0,21.0,26.5,11.0,48.0
2907,1981,11,23,32.0,21.0,26.5,11.0,19.1
2908,1981,11,24,33.0,23.0,28.0,10.0,39.1
2909,1981,11,25,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2910,1981,11,26,31.0,23.0,27.0,8.0,0.0
2911,1981,11,27,32.0,23.0,27.5,9.0,2.0
2912,1981,11,28,30.0,22.0,26.0,8.0,3.0
2913,1981,11,29,-9999.0,22.0,-9999.0,-9999.0,0.0
2914,1981,11,30,-9999.0,23.0,-9999.0,-9999.0,0.0
2915,1981,12,1,34.0,23.0,28.5,11.0,0.0
2916,1981,12,2,35.0,-9999.0,-9999.0,-9999.0,-9999.0
2917,1981,12,3,32.0,22.0,27.0,10.0,-9999.0
2918,1981,12,4,32.0,23.0,27.5,9.0,80.0
2919,1981,12,5,-9999.0,23.0,-9999.0,-9999.0,0.0
2920,1981,12,6,35.0,-9999.0,-9999.0,-9999.0,-9999.0
2921,1981,12,7,30.0,21.0,25.5,9.0,-9999.0
2922,1981,12,8,-9999.0,22.0,-9999.0,-9999.0,-9999.0
2923,1981,12,9,33.0,22.0,27.5,11.0,0.0
2924,1981,12,10,33.0,23.0,28.0,10.0,0.0
2925,1981,12,11,32.0,22.0,27.0,10.0,0.0
2926,1981,12,12,32.0,23.0,27.5,9.0,24.9
2927,1981,12,13,29.0,24.0,26.5,5.0,6.1
2928,1981,12,14,-9999.0,23.0,-9999.0,-9999.0,0.0
2929,1981,12,15,-9999.0,22.0,-9999.0,-9999.0,0.0
2930,1981,12,16,-9999.0,23.0,-9999.0,-9999.0,1.0
2931,1981,12,17,-9999.0,22.0,-9999.0,-9999.0,11.9
2932,1981,12,18,32.0,22.0,27.0,10.0,14.0
2933,1981,12,19,33.0,22.0,27.5,11.0,42.9
2934,1981,12,20,-9999.0,22.0,-9999.0,-9999.0,-9999.0
2935,1981,12,21,31.0,23.0,27.0,8.0,89.9
2936,1981,12,22,32.0,24.0,28.0,8.0,4.1
2937,1981,12,23,32.0,24.0,28.0,8.0,0.0
2938,1981,12,24,31.0,22.0,26.5,9.0,50.0
2939,1981,12,25,-9999.0,23.0,-9999.0,-9999.0,0.0
2940,1981,12,26,-9999.0,23.0,-9999.0,-9999.0,0.0
2941,1981,12,27,32.0,-9999.0,-9999.0,-9999.0,23.1
2942,1981,12,28,33.0,23.0,28.0,10.0,0.0
2943,1981,12,29,32.0,23.0,27.5,9.0,0.0
2944,1981,12,30,31.0,-9999.0,-9999.0,-9999.0,-9999.0
2945,1981,12,31,-9999.0,23.0,-9999.0,-9999.0,0.0
2946,1982,1,3,31.0,22.5,26.8,8.5,382.0
2947,1982,1,4,-9999.0,23.3,-9999.0,-9999.0,15.0
2948,1982,1,5,-9999.0,22.4,-9999.0,-9999.0,15.0
2949,1982,1,6,-9999.0,23.5,-9999.0,-9999.0,0.0
2950,1982,1,7,33.3,-9999.0,-9999.0,-9999.0,-9999.0
2951,1982,1,8,33.0,23.0,28.0,10.0,-9999.0
2952,1982,1,9,31.0,-9999.0,-9999.0,-9999.0,-9999.0
2953,1982,1,10,32.4,23.4,27.9,9.0,-9999.0
2954,1982,1,11,29.0,-9999.0,-9999.0,-9999.0,-9999.0
2955,1982,1,13,32.0,-9999.0,-9999.0,-9999.0,-9999.0
2956,1982,1,14,-9999.0,23.4,-9999.0,-9999.0,5.1
2957,1982,1,15,34.5,22.8,28.6,11.7,17.0
2958,1982,1,16,31.2,-9999.0,-9999.0,-9999.0,0.0
2959,1982,1,17,31.5,22.9,27.2,8.6,-9999.0
2960,1982,1,18,33.6,22.5,28.0,11.1,-9999.0
2961,1982,1,19,32.3,-9999.0,-9999.0,-9999.0,-9999.0
2962,1982,1,20,29.5,24.0,26.8,5.5,-9999.0
2963,1982,1,21,-9999.0,23.2,-9999.0,-9999.0,3.0
2964,1982,1,22,-9999.0,-9999.0,-9999.0,-9999.0,0.0
2965,1982,1,24,33.4,-9999.0,-9999.0,-9999.0,-9999.0
2966,1982,1,25,-9999.0,23.0,-9999.0,-9999.0,-9999.0
2967,1982,1,26,33.0,-9999.0,-9999.0,-9999.0,-9999.0
2968,1982,1,27,-9999.0,23.5,-9999.0,-9999.0,-9999.0
2969,1982,1,28,33.7,22.0,27.9,11.7,-9999.0
2970,1982,1,29,33.4,23.6,28.5,9.8,23.9
2971,1982,1,30,-9999.0,22.3,-9999.0,-9999.0,23.9
2972,1982,1,31,-9999.0,-9999.0,-9999.0,-9999.0,39.9
2973,1982,2,1,30.5,23.3,26.9,7.2,0.0
2974,1982,2,2,-9999.0,21.5,-9999.0,-9999.0,-9999.0
2975,1982,2,3,-9999.0,22.7,-9999.0,-9999.0,-9999.0
2976,1982,2,4,32.2,22.6,27.4,9.6,-9999.0
2977,1982,2,5,31.3,-9999.0,-9999.0,-9999.0,-9999.0
2978,1982,2,6,30.5,-9999.0,-9999.0,-9999.0,-9999.0
2979,1982,2,7,-9999.0,22.4,-9999.0,-9999.0,-9999.0
2980,1982,2,8,32.7,23.0,27.9,9.7,-9999.0
2981,1982,2,9,33.9,-9999.0,-9999.0,-9999.0,5.1
2982,1982,2,10,-9999.0,22.0,-9999.0,-9999.0,0.0
2983,1982,2,11,31.7,22.6,27.2,9.1,1.0
2984,1982,2,12,33.4,22.0,27.7,11.4,0.0
2985,1982,2,13,-9999.0,-9999.0,-9999.0,-9999.0,45.0
2986,1982,2,14,-9999.0,23.7,-9999.0,-9999.0,0.0
2987,1982,2,15,34.3,-9999.0,-9999.0,-9999.0,19.1
2988,1982,2,16,-9999.0,23.5,-9999.0,-9999.0,0.0
2989,1982,2,17,34.0,-9999.0,-9999.0,-9999.0,0.0
2990,1982,2,18,34.4,-9999.0,-9999.0,-9999.0,-9999.0
2991,1982,2,19,-9999.0,22.6,-9999.0,-9999.0,7.9
2992,1982,2,20,-9999.0,21.5,-9999.0,-9999.0,11.9
2993,1982,2,21,31.3,23.5,27.4,7.8,0.0
2994,1982,2,22,-9999.0,23.0,-9999.0,-9999.0,1.0
2995,1982,2,23,30.8,22.5,26.6,8.3,23.1
2996,1982,2,24,-9999.0,-9999.0,-9999.0,-9999.0,7.9
2997,1982,2,25,32.4,22.0,27.2,10.4,23.1
2998,1982,2,26,-9999.0,23.1,-9999.0,-9999.0,0.0
2999,1982,2,27,34.4,-9999.0,-9999.0,-9999.0,0.0
3000,1982,2,28,33.4,21.0,27.2,12.4,39.1
3001,1982,3,1,-9999.0,22.5,-9999.0,-9999.0,13.0
3002,1982,3,2,-9999.0,22.3,-9999.0,-9999.0,0.0
3003,1982,3,3,-9999.0,23.6,-9999.0,-9999.0,0.0
3004,1982,3,4,37.2,23.0,30.1,14.2,13.0
3005,1982,3,5,-9999.0,22.0,-9999.0,-9999.0,0.0
3006,1982,3,6,-9999.0,23.0,-9999.0,-9999.0,-9999.0
3007,1982,3,7,-9999.0,22.6,-9999.0,-9999.0,-9999.0
3008,1982,3,8,-9999.0,23.3,-9999.0,-9999.0,14.0
3009,1982,3,9,-9999.0,20.9,-9999.0,-9999.0,33.0
3010,1982,3,10,33.0,23.0,28.0,10.0,0.0
3011,1982,3,11,32.8,24.0,28.4,8.8,-9999.0
3012,1982,3,12,32.1,21.5,26.8,10.6,7.1
3013,1982,3,13,-9999.0,23.1,-9999.0,-9999.0,0.0
3014,1982,3,14,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3015,1982,3,15,32.5,22.5,27.5,10.0,0.0
3016,1982,3,16,32.3,23.0,27.6,9.3,3.0
3017,1982,3,17,32.2,22.3,27.2,9.9,-9999.0
3018,1982,3,18,-9999.0,22.6,-9999.0,-9999.0,-9999.0
3019,1982,3,19,33.2,21.5,27.4,11.7,23.9
3020,1982,3,20,-9999.0,23.0,-9999.0,-9999.0,0.0
3021,1982,3,21,-9999.0,23.5,-9999.0,-9999.0,3.0
3022,1982,3,22,31.5,22.7,27.1,8.8,2.0
3023,1982,3,23,-9999.0,22.4,-9999.0,-9999.0,57.9
3024,1982,3,24,32.7,22.4,27.5,10.3,104.9
3025,1982,3,25,-9999.0,-9999.0,-9999.0,-9999.0,64.0
3026,1982,3,26,-9999.0,23.0,-9999.0,-9999.0,0.0
3027,1982,3,27,33.9,22.4,28.2,11.5,0.0
3028,1982,3,28,-9999.0,22.5,-9999.0,-9999.0,56.9
3029,1982,3,29,30.2,-9999.0,-9999.0,-9999.0,0.0
3030,1982,3,30,30.6,22.2,26.4,8.4,0.0
3031,1982,3,31,-9999.0,23.0,-9999.0,-9999.0,0.0
3032,1982,4,1,33.8,22.8,28.3,11.0,0.0
3033,1982,4,2,31.6,22.3,27.0,9.3,64.0
3034,1982,4,3,-9999.0,22.7,-9999.0,-9999.0,0.0
3035,1982,4,4,30.0,21.0,25.5,9.0,26.9
3036,1982,4,5,30.2,23.0,26.6,7.2,56.9
3037,1982,4,6,-9999.0,21.8,-9999.0,-9999.0,7.9
3038,1982,4,7,30.6,-9999.0,-9999.0,-9999.0,11.9
3039,1982,4,8,-9999.0,19.5,-9999.0,-9999.0,130.0
3040,1982,4,9,30.4,-9999.0,-9999.0,-9999.0,0.0
3041,1982,4,10,31.3,22.0,26.6,9.3,10.9
3042,1982,4,12,-9999.0,21.5,-9999.0,-9999.0,0.0
3043,1982,4,13,33.5,23.0,28.2,10.5,-9999.0
3044,1982,4,14,-9999.0,23.5,-9999.0,-9999.0,-9999.0
3045,1982,4,15,34.2,23.8,29.0,10.4,1.0
3046,1982,4,16,30.1,21.8,26.0,8.3,15.0
3047,1982,4,17,-9999.0,22.1,-9999.0,-9999.0,55.9
3048,1982,4,18,-9999.0,22.0,-9999.0,-9999.0,0.0
3049,1982,4,19,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3050,1982,4,20,34.2,-9999.0,-9999.0,-9999.0,-9999.0
3051,1982,4,21,-9999.0,22.7,-9999.0,-9999.0,0.0
3052,1982,4,22,32.8,21.9,27.3,10.9,15.0
3053,1982,4,23,33.5,23.0,28.2,10.5,23.9
3054,1982,4,24,-9999.0,23.0,-9999.0,-9999.0,0.0
3055,1982,4,25,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3056,1982,4,26,-9999.0,-9999.0,-9999.0,-9999.0,3.0
3057,1982,4,27,27.3,21.8,24.5,5.5,23.9
3058,1982,4,28,-9999.0,22.0,-9999.0,-9999.0,22.1
3059,1982,4,29,-9999.0,21.7,-9999.0,-9999.0,3.0
3060,1982,4,30,29.4,-9999.0,-9999.0,-9999.0,0.0
3061,1982,5,1,-9999.0,22.5,-9999.0,-9999.0,7.1
3062,1982,5,2,-9999.0,23.4,-9999.0,-9999.0,0.0
3063,1982,5,3,27.5,22.1,24.8,5.4,20.1
3064,1982,5,4,-9999.0,21.5,-9999.0,-9999.0,7.9
3065,1982,5,5,-9999.0,23.0,-9999.0,-9999.0,11.9
3066,1982,5,6,31.5,22.8,27.1,8.7,17.0
3067,1982,5,7,-9999.0,22.7,-9999.0,-9999.0,5.1
3068,1982,5,8,-9999.0,22.9,-9999.0,-9999.0,27.9
3069,1982,5,9,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3070,1982,5,10,-9999.0,23.3,-9999.0,-9999.0,0.0
3071,1982,5,11,31.6,-9999.0,-9999.0,-9999.0,0.0
3072,1982,5,13,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3073,1982,5,14,-9999.0,23.5,-9999.0,-9999.0,0.0
3074,1982,5,15,-9999.0,-9999.0,-9999.0,-9999.0,69.1
3075,1982,5,16,31.8,23.7,27.8,8.1,0.0
3076,1982,5,17,-9999.0,23.0,-9999.0,-9999.0,0.0
3077,1982,5,18,33.3,23.6,28.5,9.7,0.0
3078,1982,5,19,-9999.0,22.8,-9999.0,-9999.0,0.0
3079,1982,5,20,32.4,23.0,27.7,9.4,9.9
3080,1982,5,21,33.1,23.2,28.1,9.9,0.0
3081,1982,5,22,31.1,22.3,26.7,8.8,3.0
3082,1982,5,23,31.2,-9999.0,-9999.0,-9999.0,2.0
3083,1982,5,24,-9999.0,21.0,-9999.0,-9999.0,0.0
3084,1982,5,25,-9999.0,23.0,-9999.0,-9999.0,0.0
3085,1982,5,26,33.9,22.4,28.2,11.5,23.1
3086,1982,5,27,28.2,22.1,25.2,6.1,17.0
3087,1982,5,28,-9999.0,-9999.0,-9999.0,-9999.0,3.0
3088,1982,5,29,-9999.0,20.0,-9999.0,-9999.0,0.0
3089,1982,5,30,28.7,-9999.0,-9999.0,-9999.0,0.0
3090,1982,5,31,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3091,1982,6,1,-9999.0,22.4,-9999.0,-9999.0,0.0
3092,1982,6,2,31.7,21.8,26.8,9.9,4.1
3093,1982,6,4,33.4,-9999.0,-9999.0,-9999.0,0.0
3094,1982,6,5,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3095,1982,6,6,33.3,23.0,28.1,10.3,0.0
3096,1982,6,7,33.6,22.9,28.2,10.7,2.0
3097,1982,6,8,-9999.0,22.0,-9999.0,-9999.0,-9999.0
3098,1982,6,10,-9999.0,22.4,-9999.0,-9999.0,0.0
3099,1982,6,11,-9999.0,-9999.0,-9999.0,-9999.0,10.9
3100,1982,6,12,31.4,-9999.0,-9999.0,-9999.0,0.0
3101,1982,6,13,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3102,1982,6,14,33.7,-9999.0,-9999.0,-9999.0,0.0
3103,1982,6,15,32.3,23.0,27.6,9.3,2.0
3104,1982,6,16,30.0,22.5,26.2,7.5,0.0
3105,1982,6,17,32.7,22.0,27.4,10.7,0.0
3106,1982,6,18,30.5,-9999.0,-9999.0,-9999.0,1.0
3107,1982,6,19,32.0,-9999.0,-9999.0,-9999.0,0.0
3108,1982,6,21,33.4,-9999.0,-9999.0,-9999.0,43.9
3109,1982,6,22,29.5,20.0,24.8,9.5,15.0
3110,1982,6,23,-9999.0,-9999.0,-9999.0,-9999.0,134.1
3111,1982,6,24,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3112,1982,6,25,-9999.0,21.8,-9999.0,-9999.0,0.0
3113,1982,6,26,-9999.0,22.0,-9999.0,-9999.0,6.1
3114,1982,6,27,33.7,-9999.0,-9999.0,-9999.0,-9999.0
3115,1982,6,28,34.2,21.1,27.7,13.1,0.0
3116,1982,6,29,33.5,21.5,27.5,12.0,0.0
3117,1982,6,30,-9999.0,22.0,-9999.0,-9999.0,0.0
3118,1982,7,1,32.0,22.8,27.4,9.2,0.0
3119,1982,7,2,31.6,-9999.0,-9999.0,-9999.0,5.1
3120,1982,7,3,30.8,21.1,26.0,9.7,0.0
3121,1982,7,4,32.4,-9999.0,-9999.0,-9999.0,0.0
3122,1982,7,5,31.2,-9999.0,-9999.0,-9999.0,7.9
3123,1982,7,6,-9999.0,22.8,-9999.0,-9999.0,71.9
3124,1982,7,7,31.6,22.4,27.0,9.2,85.1
3125,1982,7,8,32.0,21.7,26.9,10.3,3.0
3126,1982,7,9,32.8,22.5,27.6,10.3,0.0
3127,1982,7,10,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3128,1982,7,11,30.2,-9999.0,-9999.0,-9999.0,0.0
3129,1982,7,12,32.7,22.0,27.4,10.7,45.0
3130,1982,7,13,-9999.0,22.6,-9999.0,-9999.0,9.9
3131,1982,7,14,30.5,22.1,26.3,8.4,7.9
3132,1982,7,15,30.0,21.0,25.5,9.0,20.1
3133,1982,7,16,-9999.0,21.7,-9999.0,-9999.0,13.0
3134,1982,7,17,-9999.0,21.0,-9999.0,-9999.0,53.1
3135,1982,7,18,30.0,21.0,25.5,9.0,0.0
3136,1982,7,19,34.3,22.1,28.2,12.2,-9999.0
3137,1982,7,20,-9999.0,21.3,-9999.0,-9999.0,-9999.0
3138,1982,7,21,32.4,-9999.0,-9999.0,-9999.0,0.0
3139,1982,7,22,-9999.0,20.7,-9999.0,-9999.0,2.0
3140,1982,7,23,32.0,21.4,26.7,10.6,0.0
3141,1982,7,24,34.3,-9999.0,-9999.0,-9999.0,0.0
3142,1982,7,25,31.3,22.0,26.6,9.3,1.0
3143,1982,7,26,31.4,22.6,27.0,8.8,0.0
3144,1982,7,27,31.0,21.8,26.4,9.2,18.0
3145,1982,7,28,27.5,20.7,24.1,6.8,166.9
3146,1982,7,29,-9999.0,-9999.0,-9999.0,-9999.0,4.1
3147,1982,7,30,31.4,22.0,26.7,9.4,0.0
3148,1982,7,31,31.2,-9999.0,-9999.0,-9999.0,-9999.0
3149,1982,8,1,-9999.0,20.1,-9999.0,-9999.0,0.0
3150,1982,8,2,31.6,-9999.0,-9999.0,-9999.0,0.0
3151,1982,8,3,30.8,-9999.0,-9999.0,-9999.0,0.0
3152,1982,8,4,-9999.0,21.3,-9999.0,-9999.0,2.0
3153,1982,8,5,32.3,21.4,26.8,10.9,0.0
3154,1982,8,6,32.6,20.8,26.7,11.8,39.1
3155,1982,8,7,-9999.0,20.7,-9999.0,-9999.0,0.0
3156,1982,8,8,33.6,-9999.0,-9999.0,-9999.0,0.0
3157,1982,8,10,32.0,21.8,26.9,10.2,2.0
3158,1982,8,11,-9999.0,21.4,-9999.0,-9999.0,7.9
3159,1982,8,12,-9999.0,22.5,-9999.0,-9999.0,0.0
3160,1982,8,13,32.5,-9999.0,-9999.0,-9999.0,0.0
3161,1982,8,14,33.2,21.8,27.5,11.4,0.0
3162,1982,8,15,33.5,21.7,27.6,11.8,-9999.0
3163,1982,8,16,-9999.0,22.5,-9999.0,-9999.0,0.0
3164,1982,8,17,32.2,22.4,27.3,9.8,4.1
3165,1982,8,18,-9999.0,20.7,-9999.0,-9999.0,5.1
3166,1982,8,19,31.6,-9999.0,-9999.0,-9999.0,0.0
3167,1982,8,20,31.7,20.0,25.9,11.7,27.9
3168,1982,8,21,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3169,1982,8,22,33.5,-9999.0,-9999.0,-9999.0,0.0
3170,1982,8,23,-9999.0,22.0,-9999.0,-9999.0,2.0
3171,1982,8,24,-9999.0,-9999.0,-9999.0,-9999.0,0.0
3172,1982,8,25,-9999.0,21.4,-9999.0,-9999.0,15.0
3173,1982,8,26,-9999.0,20.4,-9999.0,-9999.0,2.0
3174,1982,8,27,-9999.0,21.4,-9999.0,-9999.0,6.1
3175,1982,8,28,-9999.0,22.0,-9999.0,-9999.0,14.0
3176,1982,8,29,-9999.0,22.4,-9999.0,-9999.0,0.0
3177,1982,8,30,33.8,22.4,28.1,11.4,0.0
3178,1982,8,31,33.2,21.8,27.5,11.4,6.1
3179,1982,9,1,-9999.0,21.7,-9999.0,-9999.0,0.0
3180,1982,9,2,-9999.0,21.0,-9999.0,-9999.0,11.9
3181,1982,9,3,-9999.0,22.0,-9999.0,-9999.0,0.0
3182,1982,9,4,31.6,22.1,26.9,9.5,0.0
3183,1982,9,5,31.7,20.6,26.2,11.1,0.0
3184,1982,9,6,-9999.0,22.6,-9999.0,-9999.0,0.0
3185,1982,9,7,-9999.0,21.7,-9999.0,-9999.0,125.0
3186,1982,9,8,-9999.0,22.0,-9999.0,-9999.0,0.0
3187,1982,9,9,-9999.0,23.0,-9999.0,-9999.0,0.0
3188,1982,9,10,-9999.0,21.0,-9999.0,-9999.0,0.0
